ID,TEXT,LABEL
14129,ينفع الذل دة افضل في البيت قاعد لابس الكمامة !! 🤦‍♂️,1
14130,  الاتحاد الأوروبي يمدد فترة العقوبات الاقتصادية المفروضة على  روسيا ستة أشهر إضافية ,0
14131,": #رسمياً : أتفق لاعب دورتموند ماركو رويس الألماني وفريق ليفربول الإنجليزي إتفاق تام مع موافقة إدارة دورتموند على عدم الأنتقال .  """,0
14132,@_hiima انا عارف فولدمرت بتاع هاري بوتر بس مش فاهم والله :D,0
14133,المكان لو مبيقبلش محجبات كان يقوللها من الاول ملكيش مكان عندنا انما انت خلاص قبلت تبيعلها خلاص + زي ما بتدافعوا عن القلع و عايزين تفرضوه عالناس بالعافية و الناس تتقبله و يبقى عادي  لازم برضو ندافع عن اللي بتلبس لبس كويس وبتعمل الصح مش نجيب الغلط عليها انها هي اللي رايحة المكان ده,0
14134,محمد صلاح كان بيضحك علي صلاح محسن ويقوله هاخدك ليفربول,0
14135,قاللك هيعملوا موقع بدل يوتيوب وهيسموه يوتيوس وهيبقى عليه رقابة من الخرفان,1
14136,أعتقد ان العيال اللي بيهاجموا الفنان انتش واجري واللي هاجموا حمو بيكا قبل كده علشان الاتنين بيكسبوا اكتر منهم هما نفسهم العيال اللي ماكانوش بيرضوا يغششوا حد فى الامتحانات. او على الاقل مشتركين معاهم فى نفس الغل وضيق الافق,1
14137,  الكرملين:  بوتين و  روحاني يبحثان في اتصال هاتفي التسوية السورية  لبنان الآن ,0
14138,تبدلني أنا بكل وزني بهذه النحيلة,1
14139, اللهم كن لإخواننا في  العراق و  سوريا و  بورما و  اليمن و  فلسطين وسائر بلاد المسلمين ..اللهم أعز الإسلام والمسلمين وأذل الشرك والمشركين ,0
14140,"""@kinda18 لو شاطرة تفهمها او تروح للشيخ غوغل يترجمها بأهبل من هيك 😂😂😂😂""",1
14141,اذا أجريت الانتخابات بنفس القضاة والضباط الذين اشرفوا على التزوير بنفس النائب العام مع احالة من يعترض الى محاكمة عسكرية النتيجة معروفة,0
14142,صاحبك الحقيقي هو اللي تقوله يا حمار يقولك نعم,1
14143,ليه الأخبار بس عن فيفى عبده الرقاصة ,0
14144,"""مجلس الأمن يرفض مشروع القرار الروسي حول… https://t.co/vbJU5aJoE7""",0
14145,لن يعود لمصر توازنها الا بحل سياسي يبدأ بالشفافية و المصداقية وبحكومة انقاذ وطني من أجل استعادة الأمن وتعافي الاقتصاد وبدستور لكل المصريين,0
14146,"""RT @alnassar_kw: قامت الدنيا ولم تقعد في حادثة قصف الخيمة في صنعاء، بينما حلب بأكملها تُدمّر على رؤوس ساكنيها بنسائهم وأطفالهم وكهولهم، ولم…""",0
14147,"""هاري بوتر ؟ هاري بوتر.""",0
14148,لما دول عندهم عنوسة أمال المصريات هتقول إيه,1
14149,كل مره اروح مجمع مضطره واشوف قلة الحيا من البعض اقول الحمدلله ربي شاغلني بنفسي ودراستي ووظيفتي . اتخيل جيل السوشيال ميديا لا اهل ولا مدرسه قادرة عليهم ولا اماكن تحتويهم اكيد هذي تصرفاتهم.,0
14150,#الانتخابات_الامريكية اوباما بيقول بيكلم المدام فى التليفون وبيقولها افتحى التليفزيون هاتكلم دلوقتى   #USA,1
14151,أرى أن النظام المختلط بين النظام البرلماني والنظام الرئاسي هو الانسب لنا هذه الفترة التى تتوزع فيه السلطة,0
14152,ازا مبارك طلع براءة .. احتمال بشار يطلع من العشرة المبشرين بالجنة!!!,1
14153,"""@EGYPTAIR حينما أريد الحجز لا أستطيع الضغط على تاريخ الحجز الذي أريده وهو ١٧ Jan""",0
14154,فكره حلوه انك تمشي ف الحظر ده والوقت ده .. 🦅✌🏻🔥,0
14155,يطفش,0
14156,"""ومن كوميديا ال ميليشيا ت الليبية المدعومه سعوديا و تركياان بمجرد ان انتهت طيارات الناتو من اسقاط و تدمير الدولة... https://t.co/YTBLr0cU95""",1
14157,"""#مصر و #الولايات_المتحدة توقعان بـ #واشنطن على مذكرة تفاهم للحفاظ على التراث الثقافي والاثري في #مصر وإعادة القطع ا… https://t.co/v1MwgmlXVG""",0
14158,مدينة #السادات كانت كل المباني فيها تقريباً (مباني المدينة أو الجهاز) عليها سخانات شمسية,0
14159, حزر فزر أين موقع اتهامك لها مع دعوتها🤓 حبل الكذب قصير يا بغل😄,0
14160,معارضه كده زي لية الخاروف..وبرضه اشكري يا انشراح ! #باسم_يوسف,1
14161,(إن الأبرار لفي نعيم) [المطففين:22]  ريال مدريد,0
14162,"""#برشلونة رفض التخلي عن لاعبه مقابل مبلغاً ضخماً@FCBarcelona https://t.co/Ik3tWPEy9m https://t.co/fvLPdzLixV""",0
14163,أن شاء الله نصحا بكره كلنا ونلاقيه طلع وبيقول هنمتحن ولا نيه للتأجيل ونخلص من ام الترم اللي مش عايز يعدي ده,0
14164,"""حتي غوغل شاهد...! https://t.co/5EdQLrnS0d""",0
14165,"""99% من منتقدين هاري بوتر ما شافوه وال %1 مجرد حشرات لا يستطيع اي شي تطهيرها""",1
14166,"""أرمـــــلة سورية شابه ب الرياض تـــــــبحث عن زوج وتـــــقبل التعدد  https://t.co/5Uhl6SJOid""",0
14167,"الي قاعد بصير بمستشفى مبارك ""مصخرة"" #مغازل اشكره #بوسها بعد",1
14168,احب اشكر الكمامة عشان لما بقيت بفتكر حاجة و اضحك و انا ماشية في الشارع محدش يضحك عليا ساعتها,1
14169,#ياويلك_من_الثامن_يا_ذوب_اهان النصر الفريق الوحيد اللي تقدر تطقطق عليه قبل المباراه وبعد المباراه   هههههههههههههههههههههههههههههه,1
14170,"""""الطيران الروسي يشن 13 غارة على مدينة #داعل بريف #درعا #سوريا ""المصدر:شبكة بلدي الإعلامية#سورية #حقوق_الإنسان #الأمم_المتحدة #إرهاب#Syria""",0
14171,"""اللهم إنك رزقتنا الإسلام من غير أن نسألك فلا تحرمنا الجـنة ونحن نسألك .. آمين""",0
14172,شوفت حالا خناقه ع فيسبوك عشان ولد لابس توت باج واللي هو مينفعش دي بتاعت بنات عشان بتتعلق ع الكتف,0
14173,"""#عاجل #أخبار_مصر #بوابة_القاهرة عمرو موسى يقر بفشل الجامعة العربية ويوجه رسالة لمصر والسعودية  https://t.co/VjBy34TK8y""",0
14174,"""#ميشيل_جبران_تويني: ما يضمن بقاء وزعامة السياسيين هي الطائفية ومن الطبيعي أن يتمسكو بمعادلاتهم الطائفية للبقاء في السلطة.@MichelleTueini""",0
14175,عامل كهربائي يستغل وقت فراغه في عشر ذي الحجة في قراءة القرآن كتب الله أجره وغفر ذنبه  عشر ذي الحجة,0
14176,أطالب بكليب بوورد ونص تنبؤي بالكمبيوتر. مو معقول وصلنا ويندوز 10 ومش موجود واحد فيهم ع الأقل.,0
14177,"""@naji1290 @aliye2055 لعنة الله على حزب الاصلاح وعلى من اسسه حزب نجس بن حرام""",1
14178,جماعة اقبالكوا على الحياة مريب 😣,1
14179,"""ميليك لجماهير نابولي: سأعود أمام ريال مدريد https://t.co/E7bj7EeE08""",0
14180,"#مرسى خرحت الناس عن شعورها دا انا بشوف تويتات فيها الفاظ صعبة جدا ,, ويطلع اللى كاتبينها بنات",0
14181,"#اروي_عمر_تطلب_يد_رحمه_الغامدي

وحده تقول : 
رجعت انا وزوجي من السوبرماركت  
وانا اخلع الكمامه
طلع ماهو زوجي 
والحظر أبتدا 
اخليه عندي وإلا أرجعه ؟؟ 😂😂
 
#سناب_فضايح_المشاهير",1
14182,"""جان أوغاسبيان ، وزير الدولة لشؤون (المرأة) رجُل في حكومة لبنان !! شف الاسم وشف المنصب ، موب موب عندنا (العرج) وماسك تماسيح وتولجوه نزاهة 😂""",1
14183,"بصرف النظر اني مش شايفه الموضوع يستاهل كل الجدل ده ودرجات ايه اللي اشيل همها ياجدعان يعملوا اللي يعملوه،بس ماله الاونلاين ،قاعد علي سريرك موبايلك في ايدك كتابك علي يمينك اكلك علي شمالك لزوم الجوع عشان المجهود😂،الموضوع كله احفظ فهرسك كويس والدنيا لذيذه ومفيش اهم من الصحه والله.",1
14184,#محمد_رمضان و #السبكي: تهاوشوا مع بعض احسن عشان لا نشوفك في افلام زباله,1
14185,"""@salebmetnak3 معندكش فيسبوك ماسنجر عشان السكايب مبيفتحش علي الباقة""",0
14186, 😂 😂 😂 اوكي ليش لما قلت ساركوزي انفعلت عادي كان حاكم دوله قويه جذا جذا جدا,1
14187,ابي اسوي اكل وخايفه يروح علي اداء,0
14188,"""حقول الخزامى  في فرنسا#france#traveltuesday #travel #tourism #hotels #i_like_it #island… https://t.co/ShB8AO49Df""",0
14189,"""#اليمنية| “ #الناتو” واثق من حفاظ “ #ترامب” علي قيادة #الولايات_المتحدة للحلفhttps://t.co/srNYlVI56k""",0
14190,"تويتر يشتعل ضد إساءة #وزير_الإعلام لمحررة ""حقوق"": #مصر #الاخوان #عبث   | حقوق دوت كوم: عبر @hoqookdotcom",0
14191,"عبد الباسط حموده حسم الجدل بين ملزم و مش ملزمه لما قال ""اديني حب اكتر اديك الشوق يا سكر"" تمام",1
14192,"عاجل ؛ هؤلاء هم أشراف  مصر ، وكلام خطير في صميم  الاخوان !! أنصحكم بسماعه ?",0
14193,"""انهيار المنظومة الطبية في شرق #حلب نتيجة القصف العنيف من النظام و #روسيا... و #واشنطن تحذرhttps://t.co/DGR2vjH7fd https://t.co/4OK954r3CP""",0
14194,"""توقعت عتاب او بيونسيه او جنيفر لوبيز حتى كيني ويست😁 جاء في بالي طلعت في الأخير كاتي بيري من… https://t.co/QpNQmUR4Pr""",0
14195,"""فرنسا قلبت علينا لو متابع بسبب سوريا و روسيا مش حليف الباقيين غير مؤثرين .. مفيش غير الصين https://t.co/6gejsN9dWq""",0
14196,"""مداهمات واسعة لمخيمات النازحين السوريين في لبنان https://t.co/qDNI2Ji4Eq""",0
14197,"""حان الان وقت صلاه المغرب لــ #واشنطن #أمريكا 4:51""",0
14198,"يتعامل #مرسي مع قضية خطف الجنود بنظرية أشخر وناولها واجبر بخاطرها ,,,يركن للمفاوضات ولا يؤيد الحل العسكري !!!شفتو   اكتر من كده #عبث",1
14199,"""أعجبني فيديو @YouTube على https://t.co/WWcUDKBTQ0 نوال الزغبي زفة طلت اميرتنا""",0
14200,سبحان المعز المذل قصة علي العريض من السجن إلي وزير داخلية تونس,0
14201,البعض يواجه مشكلة في تغيير نسبة الإضاءة في نظام ويندوز 10المشكلة موجودة بكثرة قبل تحديث ميكروسوفت السنوي اللي صدر قبل فترة ليست بالطويلة.,0
14202,متش ناااااااااااار..... فينك يا ميسى 󾍀 - يشاهد مباراة الارجنتين وباراجواي,0
14203,"""#مصر تتسلم 4 قطع أثرية مهربة من #الولايات_المتحدة   https://t.co/t7Y3eH3Lbc""",0
14204,انت ايه يابني كانو بيرضعوك تلج وانت صغير,1
14205,حتى تسليم الجوائز مسجل ياخي,0
14206,راعي غنم يقول اختلف مع هيلاري كلنتون ~ يالله مالنا غيرك,1
14207,"""RT @AlArabiya: آية قالت إنها كانت في البيت عندما انهار جزء من السقف عليهم نتيجة القصف#العربية #سورياhttps://t.co/AJbAMcM2SM""",0
14208,"حلو أوي شعور الإهانة لما أقول لسواق التاكس ""قصر"" يقوم مشوحلي بإيده وسايق! كإني خدت لطشة على وشي كده  ",1
14209,لما أخرج بعد ما #كرونا تنتهى أن شاء الله . والبس كل اللى اشتريته اونلاين فى الحظر 😂 https://t.co/Uin1Ol3K0H,0
14210,#الكرملين: #بوتين يتمتع بصحة جيدة تماما,0
14211,الغاوى بنقط بطاقيته,1
14212,"""RT @bshaeir3: - دخل ضد تايلاند وتسبب ببلنتي الانتصار .- دخل ضد العراق وانقذ هدف محقق 100٪ .- دخل ضد الامارات و فك المباراة بصاروخية . ي…""",0
14213,لا تكثري اكل عشان ما تصيري دبة,1
14214,"""مع فيدرر يا آجا والكبار 😍 https://t.co/hrBeHbkBNu""",0
14215,هوا احنا ليه بنعافر ف حرب خسرانه من البدايه ؟!,0
14216,استغفرالله العظيم من كُل ذنب عظيم ..,0
14217,"""السيسي منع الاذان في #القدس لانه يسبب الازعاج اقصد الصهاينة ولكن السيسي اعطاهم الجرأة""",1
14218,نسرق يوم م الدنيا معاكي الدنيا جميلة ❤️,0
14219,فاتورة فودافون الشهر ده أوووووووووفر!!!!! ايه ده؟ ده أنا لو فاتح خطي على الصين ما تجييش نص المبلغ ده طب مش دافع!,0
14220,"""@Alito_NBA جواب ذكي 😂""",0
14221,"""مقال شيق حول الفائز بنوبل للآداب: بوب ديلان الذي خطفته الغابة السوداء 🙂⁧#مجلة_الفلق⁩ ... https://t.co/CzzTek70Ql""",0
14222,مش عارفه ليه لما بكتئب بحب اشيل الرجاله اللي عندي علي انستجرام واقوم قافله الاكونت بعدها 😂😂,0
14223,يوم اديله ١٠/١٠ و نجمه,0
14224,صدعوا روسنا لمدة سنة ب#عاصفة_الحزم وتالي راح تنتهي بالمفاوضات بين السعودية والحوثيين اتباع ايران المجوسية والله مسخرة #عاصفة_الخرم  ,1
14225,العرب بيتخانقوا على السوشيال ميديا بدل ما تقربهم من بعض,0
14226, الاسلام يحتاج للميديا بشتى انواعهامن افلام واخبار وكتبلتوضح الصورة المشوهة من قبل الاعلام الغربي  منظمه التعاون الاسلامي ,0
14227,"#لن_تقودي_في_بلادي يا أسود يافحول :D مواقفكم الجباره في وجه العدو هو من. بيصون كرامتنا، يالسخرية القدر  ",1
14228,#السعوديه_الاماراتميسي يتابع الصديق والعشير فهد المولد https://t.co/Eb9qP6pw2f,0
14229,"وين سارح؟ فاقد الإحساس واضح كنت ترسم ما كتبت وكانت عيونك ""مسارح"" كان يا ماكان،فيك الشوق فاضح #سري",0
14230,"""RT @ALAMAWI: #حلب || قصف بالرشاشات الثقيلة من الطيران الحربي على بلدة المنصورة في مدخل حلب الغربي.""",0
14231,الرجل الخايب يقوم بالخلف كثير مثل البطيخه الغير ناضجة,0
14232,"""RT @m3l100: من الافضل وهو في افضل حالاته ؟1- نافاس = ريتويت #ريال_مدريد2- تير شتيغن = اعجاب #برشلونةصاحب الطلب : @aboodi_m https://t.…""",0
14233,"""ملاك قلبي تكفين ياعمري تكفين والله ماعمري  ابي ايفون 7""",0
14234,"""رب مسنا الضر وأنت ارحم الراحمين #ليبيا#بنغازي#طرابلس#درنة""",0
14235,   ما تعلیقك على أن 65 % من الشباب حالیا لا يمانع في الزواج من امرأة مطلقة؟       لارتفاع تكاليف و مهور الزواج من  من الفتيات البكر الذين لم يسبق لهم الزاج,0
14236,المصرى احسن واحد تزنقه فى الوقت يشتغل! #اه_والله,0
14237,"""4 عروض فلكية رفضها نيمار خلال الصيف أحدها من ريال مدريدالتفاصيل: https://t.co/Olc3LsbtZF#سبورت_360 https://t.co/JP27J1oQcP""",0
14238,اللى يشوف الفنانين من غير مكياج يلطم,1
14239,"""كل الأطراف تتحمل مسؤولية مجازر حلب سواء الجيش العربي السوري او الجيش الحر او جبهة النصرة كل ولاد الوسخه استخدموا المدنيين دروع بشريه""",0
14240,"""عمرو موسى يقر بفشل الجامعة العربية! - https://t.co/Ay1xy08hxq https://t.co/lHeajEIig7""",0
14241,هو احنا دخلنا صح 🤔هو دا الفيلم😮لا دا اعلان !!! لا دا تصوير قديم بس !!لا دا بجد 😂😂😂😂 نجلاء فتحي سوبر ماركت مهرجان القاهره السينمائي ٢٠١٦,0
14242,الفرق بين الداعية الديوث والشرشوحة خالتي فرنسا أن خالتي فرنسا تابت ولم يكن لها الحظ بالعمل في تقديم البرامج الدينية,1
14243,السراقين يترفهو وقت الشده,0
14244,هذا كيف ودك تقنعه يغير الكمامه كل ست ساعات 😂😂 https://t.co/J3tt53ukDb,0
14245,"""@ibndeeratna الله يسامحو، كان يطول زيارتو شوي😂#معركة_الوعي#حروب_العصابات#سوريا""",1
14246,"""@ibrahim_ghassan أردوغان المصلحة قبل كل شيء ووقوفه من قبل مع الثورة السورية وقوف تجاري محض فلما رأى المصلحة مع الرروس باع الثوار وثورتهم""",0
14247,"ماتخفش محدش بيتحاسب، ارجع المصريين نسيوا الشهداء اللي ماتوا",0
14248,"""قمت بإجتياز 72  مرحلة#لعبة #لعبة #اشبكها#أيفون:https://t.co/YsKKUYVfZy#اندرويد:https://t.co/UzHflgf4AE https://t.co/bSetstrGxg""",0
14249,#الحقيقة ترامب ينفي نقل السفارة الأمريكية إلى القدس خلال عام,0
14250,مأساتنا ان الشعب التعيس يرفض نصب المشانق لمن تسبب بتعاسته,0
14251,أطالب بكليب بوورد ونص تنبؤي بالكمبيوتر. مو معقول وصلنا ويندوز 10 ومش موجود واحد فيهم ع الأقل.,0
14252,ناقوس خطر ينبغي أن يدق لدولة متراخية باتت مؤسساتها محدودة الفاعلية,0
14253,"""وعلى قولة #فيروز ..وينن وين صواتن وين وجوهن وينن؟صار في وادي بيني وبينن ..بيوجعني قلبي من هالمنظر..حىتى لو عالتلفزيون ..بحس بالغربة #دمشق""",0
14254,"""#اليمنية| #الاحمر يجري اتصالاً هاتفياً بنائب رئيس الوزراء وزير الداخليةhttps://t.co/S6SJfXbFOF#التحالف_العربي_سند_اليمن""",0
14255,شوفتوا مرسى لما انفعل   السنين,1
14256,"""https://t.co/fltwai7b5K صور.. ريكي مارتن يخطب رسام سوري""",0
14257,"(من يريد ان يهد ميزانيه إسرائيل فليأتي بوزيرين من عُمان) طبعاً هو إشاعه لمّا قالوا القذافي قايلنه، بس يعني المثل صح مَ فيه أغلاط 🌚💔. #عمانيون_بلا_وظايف4",1
14258,"""جوجل تنشر قائمة أجهزة نيكسس التي ستحصل على تحديث أندرويد 7.1 https://t.co/1l4KqNjO8D https://t.co/a5HTWpoiUH""",0
14259,عندما ضرب فيروس كورونا ديار بني عبس قال عنترة بن شداد هذه الأبيات المشهورة : 😇    يا دار  عبلة  بالفناء  تكلمي  فاليوم قد مُنع التجول فاعلمي🧐    إن  البقا  في البيت أصبح واجبا  لا تخرجي يا عبلتي كي تسلمي😇    كوفيد لا يدري بأنك عبلة  و بأن عنتر فارس لم يُهزَم😒    😂,1
14260,وهنا تتأكد ان منظمة الصحه اسم الله عليها بتكراش على كرونا ونفسها تعرف بيفكر في ايه 😂😂😂 https://t.co/4hMDHgqP5t,1
14261,"""مش رمضان مبروك ابو العالمين قالكم ""اللي ملكش فيه ملكش دعوة بيه"" ها؟""",1
14262,الست بقت مش ملزمة ترضع و الراجل مش ملزم يصرف و حاجة منتهى العبث,1
14263,"""RT @OKAZ_online: جائزة نوبل في الكيمياء لرئيس الفريق البحثي لمدينة العلوم السعودية https://t.co/ZtLIN5sDHV#عكاظ https://t.co/cgtMjRBnRs""",0
14264,682 #الراتب_مايكفي_الحاجة #الاتحاد #الهلال #النصر #الاهلي #مرسي,0
14265,**   العرب  للتطبيع يهرولون  . . والصهاينة  للإستيطان يتوسعون . . وفلسطين   تآكلت  بفعل  ترامب  وآل صهيون  . . ولايزال  الأشقاء  مختلفون .,0
14266,النادى فاشل ولا أمل منه,0
14267,"""@amer_alkubaisi @ghazwanaljassem عامر الكبيسي كغيرهيحلمون بالعودة للوراء من خلال اردوغان او داعش او حتى من خلال ا… https://t.co/TFDYIjWXqG""",0
14268,ميسي زعلان عحاله واعتزل اللعب الدولي والعاهة بيحكي عن حاله احسن لاعب بآخر عشرين سنة!  ,1
14269,"""#لافروف: لن نسمح بأي قرار أممي يساعد مسلحي #حلبhttps://t.co/fLmdNd9neD https://t.co/Mw5bJwz7g2""",0
14270,#أردوغان قبل عشرة أيام  هناك مساومة سرية حول تسليم المناطق السورية في جنوب #تركيا تحت سيطرة #الجيش_الحر إلى #النظام_السوري مثل #حلب عقب عملية #درع_الفرات,0
14271,"""كلمة بوتن ولمس كانت قوية وفيها تحدي كبير للغرب بخصوص ليبيا قال حرفيا( سنتصدى للارهاب المصنوع في كل العالم ولن نسمح بتدمير ما تبقى من ليبيا )""",0
14272,مع اعلام خالتى فرنسا يؤكدون ان فيديو سيسي المسرب مفبرك ثم يؤكدون (هم بشحمهم ولحمهم) ملاحقة من سرب الفيديو,1
14273,متخافيش ياحبيبتي وشيلي الكمامة الكورونا مبتجيش للتعابين والعقارب 😂😂💔,1
14274,"#مرسي بص يا مرسي. عليك بهم. ، تسلاب عليها ثياب ،😂   ياليت مصر. ماهيب دولة عربية 😪😞😵 اهانه للعالم العربي كونها دولة عربية ?😪😞?",1
14275,#سامي_عنان الحين المصريين عملوا ثوره علشان حكم الاستبداد وانه حسني مبارك قعد على الكرسي ٣٠ سنه طيب السيسي طلع ألعن وشكله بيقعد ٦٠ سنه لين يتحول مومياء 😂😊مبرووك,0
14276,"""اليوم..عرض فيلم #البر_التانى ب #مهرجان_القاهرة_السينمائى لمناقشة الهجرة غيرالشرعية..واقبال جماهيري على التذاكرللمز… https://t.co/XeM0Ua7dPj""",0
14277,دى مفكره حاله ياما هنا ياما هناك🤣,1
14278,ماشاءالله المسلسلات ف رمضان السنه دي بتدل علي الاسلام الفظيع وبتدل علي ان مصر هتتقدم اكتر و اكتر  #احتقار #لا_حول_ولا_قوة_الا_بالله,1
14279,#صحف العالم ...وكالات الأنباء...ردود فعل عالمية واسعة لتصريحات ترامب التى وصفت بتصريحات القرن..ترحيل شعب فلسطين...,0
14280,"""#ليبيا  «البينان»: مقتل 7 «دواعش» بعد صد هجومهم في الجيزة البحرية https://t.co/Dw6eVPetrW #اخبارليبياالان #سرت""",0
14281,"عندما يصدر جالكسي اس4 ، #أتوقع بأن الجهاز سيكون عبارة عن ميني تابلت نحتاج إلى يد ثالثة لإستخدامه بشكل مريح.",0
14282,الحمد لله كان يوم حلو💖,0
14283,"""موسكو: إرسال مراقبين دوليين إلى #حلب يجب أن يتم بموافقة الحكومة السورية.""",0
14284,"ومرسااااااه جابت نتيجة، وامرسااااه جابت نتيجة حكمتك يا رب",0
14285,انا للاسف النهارده اول مره هسهر فيها لوحدى ههه بهزر معاكوا انا بسهر كل يوم لوحدي.,0
14286,اتمنى محدش يدوق مرار الخذلان من شخص وثق فيه   محدش يتعشم ف حد ويطلع لسابع سما ويقع على جذور رقبته لسابع ارض   ربنا ينور بصيرتنا دايماً وما يجعلنا نمسك ف حد مش ماسك فينا.,0
14287,انه كبير فى العمر والجسم وصغير فى العقل,0
14288,حكومة #مصر توافق على ترخيص 50 قناة تنصيرية بينما تغلق 20 قناة إسلامية! التنصير أحسن من الإخوان! …,1
14289, إجلد الليبراليين أحفاد هيلاري,1
14290,جدّياً كل يوم الف مرة بفكر اترك برامج التواصل وبقول ماعاد افتح شي منهن بيمشي النهار وببقى اغلب الوقت بلا ولا شي مابلاقي الا مسكت الموبايل ورجعت فتحت وتواصلت  مابعرف وين المشكلة هل هي لعنة برامج التواصل ولا الفراغ يلي عايشينو بواقعنا بسبب الظروف ؟؟ 😓😓😩,1
14291,لاول مرة منذ 13 عام يكون روجر فيدرر و رافا نادال خارج المراكز الاربعه الاولى في تصنيف الاتحاد العالمي للتنس !! https://t.co/4SRCvXnX5L,0
14292,"#ليفربول_مصر كشفت صحيفة صن البريطانية عن جمع جمهور ليفربول الإنجليزي لما يقرب من 500 ألف توقيع، لتقديم مذكرة للاتحاد الأوروبي والاتحاد الدولي لكرة القدم لمعاقبة سيرجو راموس مدافع ريـال مدريد. طب إحنا ليه مانعملش في #مصر كـده والا عشان مافيهاش سبوبة ؟؟ يا إتحاد الكورة ؟",1
14293,"""#التغطية_مستمرة #لافروف : مقاتلو المعارضة الرافضين مغادرة شرق #حلب سيعاملون كإرهابيين. #روسيا #سوريا نقطة من اول السطر""",0
14294,"""عجبك ..اذا ريكي مارتن اخد شب مننا 🐸😒😂😂😂 https://t.co/Is3YkeDnFf""",0
14295,"""RT @heshamegy1: تطبيق Duo سيحتل مكان Hangouts في حزمة تطبيقات #جوجل""",0
14296,"""#مصر: طرحنا #مشروع_القرار حول #حلب ""تلبيةً لطلب دول أخرى""https://t.co/Jlu8TI6i43#مجلس_الأمن #روسيا #الصين #فيتو https://t.co/f4N7eY4AfL""",0
14297,"""@3li_3abdenبحاكي في هيلاري كلنتون 😹😹😹😹😹 https://t.co/IoUKGKhrFP""",0
14298,"""#من_أنت أحمد الشيخ .. #فلسطين #Palestine #لاجئ #حق_العودة #الوطن_العربي #قطر https://t.co/9GOwdiZz4s""",0
14299,"""وأنا غنيتك الأحلام أبكيك فأبكيوردة تنمو على الأهداب في الليل الحزينثم تذوي بين أيدي التافهين..محمد الشلطامي #ليبيا #بنغازي #benghazi""",0
14300,هو ابو لهب طلع مالقبر وجه على مصر مفيش حل غير كدا  بوركينى وبكينى ايه انا مشوفتش بحر بقالى سنتين ياولاد الكلب 😂,1
14301,بس جميله الكمامه دي ..الواحد بقي بيكلم نفسه في الشارع من غير ما حد ياخد باله😂,1
14302,"""#الهولوكوست"" أبشع جريمة في التاريخ الحديث!صوتي يا انشراح على اساس ان اللي بيحصل للفلسطينيين مش مكفيه …",1
14303,"""RT @wenak_20: المتعه افضل من الزواج لهتك اعراض عامة #الشيعهعبث باسم الاسلام  https://t.co/467OZZvvz4""",0
14304,"""عم بحكي عن الاستقلال اللي تعمد بالدم وحما لبنان من الخطر الإرهابي وعن تحرير الجنوبعن حزب الله عم بحكي  #عن_اي_استقلال_عم_تحكي""",0
14305,الذكريات بين أنين وحنين.. منها مايحمل دمعة ومنها ما يحمل أبتسامة.. وبين هذا وذاك تستمر الحياة,0
14306,"قالت وزارة الدفاع الأمريكية ""البنتاغون"": إنّ قواتها المتواجدة في #سوريا لم تعد مسؤولة عن حماية النفط  وواجبها الأوحد هو مكافحة تنظيم #داعش  في تعديل للأهداف التي حدّدها لهذه القوات الرئيس السابق دونالد #ترامب.",0
14307,3 شهور ونص في البيت مفتكرش اني نزلت فيهم غير 3 4 مرات وهطق من القاعدة اظن كده كفاية الفرج من عندك يارب,0
14308,"""هالبشر غريبين أو خبثاءكانوا يطالبون جبهة النصرة بالانفصال عن القاعدةعندما انفصلت وأكدت أنها لا تتبع اي جهة وغيرت إسمها مازالوا يشككون فيها""",0
14309,"""رئيس #النمسا في أول تصريح له بعد انتصاره على اليمين المتطرف : فوزي مؤشر إيجابي لـ #أوروبا https://t.co/aPJoizPXEb""",0
14310,البيان بتاع وزاره الصحه اتأخر ليه 🙄  قلبي هيوقف 🤦🙆🙆,0
14311,"""#مصر | #التحرير | فيديو.. ارتباك بشار الأسد من سؤال مذيع دنماركي: أنت سبب دمار سوريا لماذا لا ترحل؟! https://t.co/kE7hF5xo2s #جبهة_شعب_مصر""",0
14312,ﻓﻴﻦ ﺍﻳﺎﻡ ﻟﻤﺎ ﻛﻨﺎ ﺑﻨﺴﺘﻨﻲ ﺍﺣﺎﺩﻳﺚ #ﻣﺮﺳﻰ ﻭﻧﺠﻬﺰ ﺍﻟﻠﺐ ﻭﺍﻟﺴﻮﺩﺍﻧﻲ ﻭﺍﻟﻔﺸﺎﺭ,1
14313,الساحل اللي انتو مشلحين بعض عليه ده .. الناحية التانية منه في اليونان   وايطاليا وفرنسا شواطئ ناس راقية بينزلوه ببلاش أولا .. محدش هناك بيبص للتاني لابس ايه اصلا .. فيه هناك مسلمين و بينزلوا بحجاب و في عراة من غير حاجة خالص  وفي قانون و في حرية اجتماعية يا مصريين ياغاويين بضان,0
14314,"""مامن غذى قزنت...قزن ضناك ياذيب يالله#بنغازي""",0
14315,@ArabGameNetwork جهازي ويندوز 10 كانت فيفا تشتغل لكن بعد ما فرمت الجهاز معاد اشتغلت  العاب الستيم تشتغل لكن فيفا 16 و17 ما يشتغلن وش الحل,0
14316,"#احداث_من_الذاكرة مبارك يستنجد بالبلاطجة، عنوان من صحيفة الجمهورية الصادرة من مدينة تعز ""ويبدو العنوان خطأ"" #بكفي_حصار #اضبطوا_شركاء_المخلوع",1
14317,#عاجل التلفزيون المصري: السيسي يكلف مدير مكتبه اللواء عباس كامل بتسيير أعمال جهاز المخابرات العامة .,0
